Nominal,Posisi,NomorPembacaan,Merah,Hijau,Biru
5000,2,95,2637,11078,1375
5000,2,96,2613,11008,1382
5000,2,97,2633,11005,1359
5000,2,98,2648,10982,1387
5000,2,99,2634,10989,1385
5000,2,100,2628,11007,1384
5000,3,1,2635,10923,1378
5000,3,2,2659,11092,1392
5000,3,3,2619,11060,1391
5000,3,4,2632,11018,1368
5000,3,5,2637,11042,1389
5000,3,6,2630,11022,1380
5000,3,7,2624,11042,1389
5000,3,8,2645,11014,1383
5000,3,9,2632,11017,1379
5000,3,10,2624,11042,1385
5000,3,11,2628,11031,1388
5000,3,12,2652,10978,1380
5000,3,13,2645,11026,1386
5000,3,14,2656,10986,1394
5000,3,15,2647,11003,1391
5000,3,16,2647,10996,1375
5000,3,17,2634,10985,1392
5000,3,18,2649,11013,1388
5000,3,19,2643,11011,1380
5000,3,20,2645,11018,1382
5000,3,21,2653,11011,1385
5000,3,22,2647,10988,1382
5000,3,23,2642,11047,1387
5000,3,24,2643,11047,1388
5000,3,25,2633,11033,1387
5000,3,26,2636,11056,1370
5000,3,27,2593,11051,1391
5000,3,28,2623,11032,1389
5000,3,29,2638,11048,1377
5000,3,30,2656,11040,1386
5000,3,31,2652,11036,1386
5000,3,32,2641,10993,1382
5000,3,33,2615,11000,1373
5000,3,34,2644,11007,1384
5000,3,35,2627,11019,1370
5000,3,36,2644,11007,1386
5000,3,37,2632,11038,1381
5000,3,38,2651,11026,1363
5000,3,39,2608,11029,1390
5000,3,40,2647,11022,1369
5000,3,41,2638,11010,1384
5000,3,42,2638,11010,1378
5000,3,43,2654,11029,1381
5000,3,44,2651,11022,1392
5000,3,45,2643,11036,1377
5000,3,46,2643,11046,1387
5000,3,47,2638,11028,1382
5000,3,48,2645,11034,1383
5000,3,49,2635,11044,1388
5000,3,50,2647,11028,1388
5000,3,51,2646,11018,1385
5000,3,52,2648,11020,1370
5000,3,53,2648,11070,1382
5000,3,54,2641,11068,1385
5000,3,55,2649,11049,1386
5000,3,56,2648,11071,1385
5000,3,57,2655,11056,1391
5000,3,58,2644,11057,1400
5000,3,59,2649,11076,1390
5000,3,60,2660,11060,1385
5000,3,61,2649,11066,1383
5000,3,62,2648,11067,1389
5000,3,63,2661,11070,1391
5000,3,64,2645,11091,1386
5000,3,65,2646,11068,1391
5000,3,66,2650,11039,1392
5000,3,67,2652,11143,1385
5000,3,68,2655,11077,1392
5000,3,69,2642,11068,1388
5000,3,70,2649,11070,1381
5000,3,71,2650,11060,1390
5000,3,72,2657,11068,1392
5000,3,73,2650,11088,1377
5000,3,74,2654,11075,1392
5000,3,75,2653,11090,1396
5000,3,76,2655,11090,1386
5000,3,77,2652,11102,1388
5000,3,78,2647,11067,1389
5000,3,79,2656,11078,1391
5000,3,80,2656,11085,1384
5000,3,81,2659,11089,1391
5000,3,82,2653,11066,1387
5000,3,83,2648,11042,1386
5000,3,84,2653,11089,1389
5000,3,85,2653,11111,1392
5000,3,86,2654,11092,1396
5000,3,87,2650,11099,1392
5000,3,88,2657,11075,1387
5000,3,89,2659,11100,1396
5000,3,90,2648,11080,1385
5000,3,91,2658,11087,1391
5000,3,92,2650,11019,1391
5000,3,93,2662,11102,1394
5000,3,94,2659,11072,1385
5000,3,95,2649,11074,1388
5000,3,96,2640,11093,1387
5000,3,97,2658,11065,1394
5000,3,98,2648,11048,1394
5000,3,99,2644,11050,1390
5000,3,100,2619,11034,1392
5000,4,1,2620,10980,1381
5000,4,2,2653,11036,1389
5000,4,3,2641,11043,1385
5000,4,4,2642,11028,1380
5000,4,5,2641,11051,1384
5000,4,6,2643,11096,1384
5000,4,7,2652,11065,1391
5000,4,8,2651,11082,1393
5000,4,9,2663,11079,1398
5000,4,10,2646,11099,1385
5000,4,11,2654,11069,1392
5000,4,12,2658,11110,1392
5000,4,13,2648,11092,1388
5000,4,14,2653,11077,1386
5000,4,15,2666,11099,1394
5000,4,16,2654,11065,1396
5000,4,17,2648,11073,1385
5000,4,18,2639,11087,1395
5000,4,19,2669,11108,1400
5000,4,20,2664,11088,1392
5000,4,21,2668,11113,1397
5000,4,22,2668,11106,1388
5000,4,23,2658,11101,1388
5000,4,24,2655,11075,1397
5000,4,25,2663,11090,1393
5000,4,26,2657,11100,1386
5000,4,27,2651,11109,1383
5000,4,28,2660,11071,1393
5000,4,29,2657,11082,1388
5000,4,30,2654,11067,1391
5000,4,31,2636,11063,1393
5000,4,32,2659,11050,1379
5000,4,33,2662,11065,1391
5000,4,34,2658,11031,1394
5000,4,35,2659,11034,1395
5000,4,36,2655,11080,1385
5000,4,37,2646,11050,1362
5000,4,38,2643,10971,1380
5000,4,39,2629,11057,1385
5000,4,40,2623,11037,1382
5000,4,41,2645,10978,1387
5000,4,42,2651,11061,1391
5000,4,43,2642,11032,1386
5000,4,44,2647,11017,1383
5000,4,45,2634,11034,1380
5000,4,46,2643,11017,1381
5000,4,47,2653,11017,1388
5000,4,48,2628,10973,1384
5000,4,49,2642,10950,1379
5000,4,50,2636,11008,1388
5000,4,51,2641,11023,1389
5000,4,52,2652,10986,1388
5000,4,53,2626,11007,1383
5000,4,54,2641,11008,1379
5000,4,55,2651,10982,1386
5000,4,56,2611,11011,1392
5000,4,57,2643,11025,1377
5000,4,58,2646,11014,1387
5000,4,59,2636,11012,1382
5000,4,60,2644,10981,1385
5000,4,61,2624,10999,1368
5000,4,62,2647,11042,1364
5000,4,63,2645,11025,1389
5000,4,64,2614,11029,1387
5000,4,65,2601,11038,1390
5000,4,66,2649,11014,1383
5000,4,67,2649,11007,1358
5000,4,68,2603,11035,1381
5000,4,69,2637,10959,1382
5000,4,70,2645,10978,1388
5000,4,71,2612,11017,1383
5000,4,72,2630,10984,1381
5000,4,73,2637,11006,1381
5000,4,74,2633,10998,1382
5000,4,75,2614,11029,1381
5000,4,76,2640,11006,1379
5000,4,77,2624,11039,1369
5000,4,78,2639,10995,1380
5000,4,79,2639,10979,1384
5000,4,80,2643,11007,1375
5000,4,81,2635,10970,1369
5000,4,82,2637,10979,1352
5000,4,83,2640,10962,1384
5000,4,84,2631,10970,1380
5000,4,85,2628,10990,1375
5000,4,86,2634,11001,1387
5000,4,87,2644,11034,1370
5000,4,88,2647,11029,1364
5000,4,89,2642,11014,1374
5000,4,90,2638,10940,1382
5000,4,91,2643,10969,1373
5000,4,92,2631,10974,1382
5000,4,93,2608,10941,1377
5000,4,94,2617,10970,1381
5000,4,95,2643,10992,1369
5000,4,96,2638,11005,1366
5000,4,97,2643,10982,1360
5000,4,98,2641,10988,1380
5000,4,99,2608,10971,1384
5000,4,100,2616,10966,1370
5000,5,1,2863,12012,1507
5000,5,2,2899,12105,1512
5000,5,3,2896,12083,1489
5000,5,4,2898,12084,1519
5000,5,5,2896,12057,1510
5000,5,6,2900,12061,1517
5000,5,7,2891,12030,1510
5000,5,8,2886,12062,1513
5000,5,9,2889,12075,1514
5000,5,10,2889,12061,1510
5000,5,11,2897,12086,1503
5000,5,12,2889,12073,1517
5000,5,13,2900,12084,1512
5000,5,14,2868,12103,1506
5000,5,15,2895,12083,1513
5000,5,16,2882,12091,1519
5000,5,17,2893,12104,1510
5000,5,18,2893,12062,1514
5000,5,19,2887,12069,1506
5000,5,20,2897,12044,1511
5000,5,21,2892,12070,1510
5000,5,22,2897,12067,1515
5000,5,23,2894,12071,1514
5000,5,24,2882,12058,1506
5000,5,25,2889,12098,1494
5000,5,26,2857,12059,1511
5000,5,27,2890,12050,1511
5000,5,28,2891,12019,1512
5000,5,29,2896,12051,1508
5000,5,30,2886,12068,1513
5000,5,31,2900,12054,1514
5000,5,32,2882,12095,1515
5000,5,33,2879,12077,1514
5000,5,34,2877,12094,1511
5000,5,35,2895,12063,1521
5000,5,36,2897,12079,1511
5000,5,37,2900,12050,1520
5000,5,38,2868,12055,1520
5000,5,39,2878,12053,1514
5000,5,40,2874,12029,1519
5000,5,41,2892,12070,1490
5000,5,42,2871,12034,1512
5000,5,43,2866,12001,1515
5000,5,44,2887,12026,1510
5000,5,45,2885,12031,1504
5000,5,46,2876,12028,1508
5000,5,47,2885,12032,1495
5000,5,48,2872,12046,1505
5000,5,49,2892,12049,1512
5000,5,50,2892,12048,1511
5000,5,51,2896,12053,1509
5000,5,52,2885,12045,1507
5000,5,53,2887,12028,1485
5000,5,54,2888,12026,1507
5000,5,55,2879,12032,1489
5000,5,56,2880,12038,1491
5000,5,57,2876,12058,1505
5000,5,58,2869,11998,1500
5000,5,59,2889,12022,1510
5000,5,60,2880,12038,1513
5000,5,61,2873,11985,1520
5000,5,62,2866,12033,1503
5000,5,63,2897,12033,1512
5000,5,64,2896,12059,1492
5000,5,65,2893,12014,1512
5000,5,66,2872,11983,1506
5000,5,67,2879,12011,1506
5000,5,68,2888,12018,1492
5000,5,69,2878,12029,1499
5000,5,70,2891,12015,1500
5000,5,71,2885,12041,1509
5000,5,72,2888,12031,1506
5000,5,73,2889,12042,1514
5000,5,74,2885,12000,1514
5000,5,75,2897,12032,1516
5000,5,76,2885,12031,1508
5000,5,77,2896,12025,1511
5000,5,78,2877,12027,1514
5000,5,79,2885,12050,1512
5000,5,80,2893,12053,1516
5000,5,81,2891,12058,1512
5000,5,82,2893,12044,1515
5000,5,83,2886,12013,1510
5000,5,84,2887,12006,1513
5000,5,85,2865,12043,1507
5000,5,86,2882,12036,1507
5000,5,87,2883,12035,1503
5000,5,88,2885,11979,1504
5000,5,89,2870,12025,1492
5000,5,90,2888,12006,1509
5000,5,91,2884,11974,1512
5000,5,92,2875,11978,1512
5000,5,93,2881,12002,1499
5000,5,94,2881,12012,1504
5000,5,95,2886,12010,1509
5000,5,96,2878,12016,1510
5000,5,97,2879,12017,1511
5000,5,98,2881,12003,1505
5000,5,99,2889,11993,1507
5000,5,100,2887,12026,1509
5000,6,1,2840,11981,1507
5000,6,2,2883,12025,1516
5000,6,3,2883,12036,1500
5000,6,4,2892,11992,1507
5000,6,5,2887,12037,1501
5000,6,6,2887,12010,1517
5000,6,7,2885,12006,1510
5000,6,8,2878,12020,1508
5000,6,9,2887,12020,1502
5000,6,10,2865,11991,1515
5000,6,11,2871,12053,1518
5000,6,12,2859,12040,1513
5000,6,13,2866,12010,1510
5000,6,14,2891,12042,1501
5000,6,15,2891,12033,1510
5000,6,16,2859,12001,1500
5000,6,17,2893,11961,1518
5000,6,18,2880,12028,1518
5000,6,19,2875,12044,1517
5000,6,20,2888,11988,1494
5000,6,21,2894,12020,1515
5000,6,22,2892,11999,1515
5000,6,23,2890,12050,1512
5000,6,24,2888,12003,1498
5000,6,25,2891,12037,1515
5000,6,26,2884,12040,1510
5000,6,27,2887,12047,1516
5000,6,28,2887,12039,1508
5000,6,29,2895,12052,1516
5000,6,30,2869,12041,1517
5000,6,31,2896,12038,1493
5000,6,32,2897,12048,1515
5000,6,33,2894,12036,1515
5000,6,34,2890,12014,1518
5000,6,35,2891,12036,1509
5000,6,36,2894,12004,1509
5000,6,37,2894,12048,1514
5000,6,38,2892,12043,1508
5000,6,39,2874,12033,1514
5000,6,40,2889,12068,1506
5000,6,41,2884,12047,1509
5000,6,42,2893,12073,1515
5000,6,43,2890,12055,1509
5000,6,44,2897,12049,1519
5000,6,45,2876,12042,1500
5000,6,46,2887,12039,1518
5000,6,47,2892,12058,1516
5000,6,48,2891,12029,1511
5000,6,49,2896,12027,1510
5000,6,50,2892,12038,1507
5000,6,51,2882,12024,1498
5000,6,52,2895,12030,1515
5000,6,53,2876,12014,1502
5000,6,54,2894,12025,1495
5000,6,55,2885,12035,1512
5000,6,56,2897,12019,1511
5000,6,57,2881,12016,1511
5000,6,58,2887,12032,1500
5000,6,59,2888,12037,1505
5000,6,60,2874,12041,1503
5000,6,61,2887,12017,1515
5000,6,62,2881,12042,1515
5000,6,63,2870,12010,1510
5000,6,64,2889,12036,1509
5000,6,65,2879,12048,1515
5000,6,66,2887,12054,1509
5000,6,67,2890,12011,1509
5000,6,68,2891,12003,1514
5000,6,69,2890,12033,1508
5000,6,70,2888,12004,1513
5000,6,71,2889,12020,1508
5000,6,72,2887,12025,1508
5000,6,73,2890,12027,1509
5000,6,74,2886,12041,1515
5000,6,75,2891,12033,1508
5000,6,76,2890,12031,1506
5000,6,77,2870,12050,1501
5000,6,78,2870,12021,1510
5000,6,79,2887,12007,1513
5000,6,80,2895,12040,1511
5000,6,81,2884,12036,1509
5000,6,82,2879,11987,1507
5000,6,83,2885,11967,1513
5000,6,84,2889,12010,1508
5000,6,85,2887,12025,1503
5000,6,86,2886,12022,1503
5000,6,87,2855,12004,1500
5000,6,88,2881,12010,1493
5000,6,89,2886,12004,1511
5000,6,90,2887,12033,1507
5000,6,91,2880,12002,1502
5000,6,92,2888,12039,1510
5000,6,93,2884,12018,1516
5000,6,94,2889,12020,1516
5000,6,95,2882,11988,1490
5000,6,96,2867,12013,1513
5000,6,97,2882,11968,1506
5000,6,98,2873,11993,1514
5000,6,99,2851,12009,1505
5000,6,100,2890,12012,1510
5000,7,1,2869,11921,1492
5000,7,2,2885,12020,1515
5000,7,3,2885,12015,1513
5000,7,4,2893,12040,1512
5000,7,5,2892,12025,1507
5000,7,6,2884,12017,1507
5000,7,7,2889,12024,1507
5000,7,8,2886,12014,1503
5000,7,9,2881,12008,1511
5000,7,10,2882,12023,1509
5000,7,11,2874,12009,1509
5000,7,12,2888,11976,1495
5000,7,13,2876,12008,1508
5000,7,14,2878,12012,1506
5000,7,15,2881,12008,1511
5000,7,16,2884,12011,1520
5000,7,17,2875,12011,1497
5000,7,18,2876,11986,1504
5000,7,19,2888,12007,1519
5000,7,20,2874,12041,1488
5000,7,21,2879,12000,1495
5000,7,22,2884,12026,1511
5000,7,23,2877,11994,1516
5000,7,24,2892,11979,1492
5000,7,25,2869,11996,1505
5000,7,26,2875,12008,1501
5000,7,27,2879,12026,1502
5000,7,28,2858,11971,1507
5000,7,29,2859,12016,1498
5000,7,30,2869,12025,1508
5000,7,31,2882,12041,1502
5000,7,32,2886,12001,1504
5000,7,33,2881,12031,1510
5000,7,34,2890,12046,1512
5000,7,35,2883,12046,1514
5000,7,36,2887,12032,1509
5000,7,37,2883,12053,1515
5000,7,38,2889,12042,1503
5000,7,39,2887,12044,1501
5000,7,40,2889,12037,1509
5000,7,41,2879,12018,1501
5000,7,42,2888,12042,1512
5000,7,43,2876,12037,1516
5000,7,44,2888,12036,1512
5000,7,45,2876,12053,1514
5000,7,46,2890,12069,1512
5000,7,47,2889,12034,1516
5000,7,48,2881,12021,1497
5000,7,49,2881,11996,1516
5000,7,50,2887,12006,1496
5000,7,51,2869,12007,1505
5000,7,52,2864,11987,1501
5000,7,53,2879,12010,1497
5000,7,54,2876,11998,1509
5000,7,55,2868,12004,1500
5000,7,56,2884,12007,1503
5000,7,57,2879,12022,1503
5000,7,58,2876,11990,1508
5000,7,59,2877,12030,1510
5000,7,60,2881,12031,1515
5000,7,61,2884,12033,1512
5000,7,62,2886,12019,1513
5000,7,63,2878,12005,1513
5000,7,64,2885,12017,1512
5000,7,65,2875,12032,1514
5000,7,66,2881,12024,1514
5000,7,67,2883,12037,1509
5000,7,68,2884,12027,1512
5000,7,69,2883,12025,1512
5000,7,70,2889,12026,1511
5000,7,71,2882,11985,1511
5000,7,72,2879,12007,1516
5000,7,73,2875,11991,1506
5000,7,74,2884,11995,1507
5000,7,75,2872,12021,1500
5000,7,76,2890,12001,1512
5000,7,77,2863,11989,1514
5000,7,78,2886,11999,1508
5000,7,79,2888,11987,1509
5000,7,80,2889,11993,1505
5000,7,81,2863,12017,1514
5000,7,82,2881,11964,1487
5000,7,83,2880,11981,1505
5000,7,84,2887,12000,1514
5000,7,85,2879,12006,1492
5000,7,86,2883,11983,1506
5000,7,87,2886,12022,1509
5000,7,88,2884,11993,1517
5000,7,89,2887,12015,1501
5000,7,90,2878,12031,1512
5000,7,91,2884,12035,1513
5000,7,92,2886,12035,1509
5000,7,93,2879,12035,1514
5000,7,94,2872,11994,1516
5000,7,95,2870,11980,1512
5000,7,96,2876,12022,1505
5000,7,97,2868,12012,1505
5000,7,98,2869,11990,1507
5000,7,99,2880,11993,1509
5000,7,100,2876,12004,1504
5000,8,1,2862,11941,1490
5000,8,2,2874,12015,1507
5000,8,3,2879,12009,1508
5000,8,4,2886,12030,1501
5000,8,5,2890,12061,1511
5000,8,6,2901,12081,1518
5000,8,7,2904,12095,1521
5000,8,8,2903,12102,1517
5000,8,9,2895,12084,1514
5000,8,10,2895,12093,1513
5000,8,11,2900,12083,1519
5000,8,12,2895,12011,1509
5000,8,13,2889,12038,1509
5000,8,14,2873,12041,1510
5000,8,15,2874,12015,1511
5000,8,16,2887,12014,1510
5000,8,17,2879,12009,1506
5000,8,18,2891,12012,1487
5000,8,19,2873,12032,1499
5000,8,20,2890,12000,1491
5000,8,21,2887,11997,1508
5000,8,22,2894,12015,1510
5000,8,23,2888,11982,1514
5000,8,24,2885,11994,1497
5000,8,25,2888,12050,1508
5000,8,26,2864,12044,1495
5000,8,27,2855,12033,1498
5000,8,28,2884,11973,1498
5000,8,29,2874,12007,1508
5000,8,30,2887,11998,1501
5000,8,31,2871,11969,1506
5000,8,32,2870,12023,1510
5000,8,33,2876,12047,1506
5000,8,34,2887,12014,1510
5000,8,35,2888,11972,1518
5000,8,36,2868,12004,1487
5000,8,37,2878,11998,1494
5000,8,38,2887,11979,1515
5000,8,39,2887,11954,1510
5000,8,40,2871,12002,1505
5000,8,41,2883,12020,1505
5000,8,42,2882,12003,1504
5000,8,43,2860,11982,1504
5000,8,44,2882,11982,1486
5000,8,45,2883,11987,1515
5000,8,46,2866,12002,1498
5000,8,47,2853,12004,1504
5000,8,48,2844,11993,1483
5000,8,49,2864,12002,1513
5000,8,50,2875,11977,1513
5000,8,51,2882,12000,1489
5000,8,52,2851,11990,1489
5000,8,53,2844,11944,1491
5000,8,54,2863,11990,1510
5000,8,55,2864,12012,1511
5000,8,56,2874,11962,1486
5000,8,57,2862,11933,1503
5000,8,58,2869,11978,1505
5000,8,59,2855,12004,1500
5000,8,60,2884,11960,1504
5000,8,61,2878,11989,1493
5000,8,62,2884,11980,1504
5000,8,63,2846,12002,1512
5000,8,64,2876,11975,1498
5000,8,65,2881,11985,1492
5000,8,66,2865,12008,1493
5000,8,67,2880,11974,1503
5000,8,68,2878,11954,1503
5000,8,69,2870,11984,1502
5000,8,70,2885,11976,1497
5000,8,71,2879,11981,1504
5000,8,72,2883,11994,1505
5000,8,73,2864,12001,1504
5000,8,74,2881,12007,1505
5000,8,75,2887,12006,1511
5000,8,76,2880,12000,1507
5000,8,77,2866,11965,1510
5000,8,78,2850,11950,1512
5000,8,79,2870,12006,1503
5000,8,80,2867,12012,1507
5000,8,81,2879,12017,1504
5000,8,82,2883,12000,1486
5000,8,83,2869,11976,1500
5000,8,84,2876,11968,1514
5000,8,85,2887,12002,1502
5000,8,86,2881,11991,1500
5000,8,87,2882,12013,1503
5000,8,88,2873,11953,1512
5000,8,89,2873,11976,1508
5000,8,90,2880,11992,1501
5000,8,91,2877,12011,1506
5000,8,92,2879,12004,1511
5000,8,93,2877,12010,1503
5000,8,94,2874,12005,1503
5000,8,95,2856,11991,1510
5000,8,96,2875,11998,1510
5000,8,97,2884,12009,1500
5000,8,98,2880,11970,1512
5000,8,99,2882,11977,1490
5000,8,100,2837,12031,1504
5000,9,1,2651,10904,1365
5000,9,2,2675,11016,1391
5000,9,3,2668,11006,1392
5000,9,4,2670,10998,1391
5000,9,5,2670,10952,1384
5000,9,6,2667,11007,1385
5000,9,7,2675,11003,1392
5000,9,8,2671,11005,1391
5000,9,9,2657,10955,1381
5000,9,10,2669,11012,1386
5000,9,11,2675,11012,1393
5000,9,12,2672,11000,1384
5000,9,13,2672,10998,1372
5000,9,14,2674,10951,1378
5000,9,15,2664,11005,1389
5000,9,16,2663,10991,1388
5000,9,17,2666,10924,1388
5000,9,18,2660,10987,1379
5000,9,19,2655,10953,1389
5000,9,20,2658,10965,1381
5000,9,21,2654,10942,1383
5000,9,22,2651,10909,1367
5000,9,23,2657,10877,1367
5000,9,24,2640,10877,1384
5000,9,25,2632,10934,1377
5000,9,26,2658,10925,1370
5000,9,27,2647,10942,1382
5000,9,28,2626,10961,1384
5000,9,29,2647,10899,1351
5000,9,30,2661,10931,1377
5000,9,31,2649,10963,1388
5000,9,32,2663,10957,1387
5000,9,33,2666,10923,1389
5000,9,34,2666,10931,1384
5000,9,35,2647,10910,1385
5000,9,36,2660,10984,1387
5000,9,37,2647,10900,1377
5000,9,38,2649,10922,1388
5000,9,39,2634,10962,1389
5000,9,40,2648,10908,1382
5000,9,41,2655,10944,1384
5000,9,42,2664,10944,1385
5000,9,43,2668,10979,1389
5000,9,44,2671,11002,1389
5000,9,45,2677,10907,1387
5000,9,46,2674,11007,1390
5000,9,47,2666,11007,1384
5000,9,48,2665,10982,1382
5000,9,49,2652,10998,1384
5000,9,50,2670,10967,1372
5000,9,51,2668,10975,1382
5000,9,52,2667,10954,1389
5000,9,53,2665,10965,1388
5000,9,54,2667,10916,1386
5000,9,55,2657,10957,1385
5000,9,56,2632,10933,1390
5000,9,57,2662,10955,1370
5000,9,58,2665,10841,1377
5000,9,59,2664,10979,1383
5000,9,60,2661,10960,1373
5000,9,61,2644,10878,1380
5000,9,62,2674,10925,1388
5000,9,63,2667,10989,1383
5000,9,64,2671,10987,1388
5000,9,65,2657,10973,1383
5000,9,66,2663,10977,1375
5000,9,67,2665,10976,1389
5000,9,68,2651,10950,1385
5000,9,69,2659,10965,1388
5000,9,70,2665,10982,1376
5000,9,71,2664,10980,1386
5000,9,72,2658,10962,1380
5000,9,73,2667,10988,1382
5000,9,74,2660,10971,1386
5000,9,75,2665,10965,1386
5000,9,76,2657,10967,1386
5000,9,77,2661,10971,1370
5000,9,78,2653,10921,1380
5000,9,79,2642,10962,1383
5000,9,80,2649,10900,1384
5000,9,81,2627,10914,1379
5000,9,82,2662,10865,1383
5000,9,83,2666,10939,1376
5000,9,84,2662,10881,1375
5000,9,85,2655,10892,1368
5000,9,86,2656,10904,1387
5000,9,87,2657,10933,1364
5000,9,88,2625,10906,1365
5000,9,89,2648,10879,1369
5000,9,90,2662,10854,1368
5000,9,91,2662,10833,1383
5000,9,92,2650,10924,1385
5000,9,93,2624,10913,1359
5000,9,94,2636,10896,1375
5000,9,95,2642,10875,1364
5000,9,96,2652,10928,1381
5000,9,97,2639,10896,1383
5000,9,98,2655,10887,1388
5000,9,99,2626,10878,1363
5000,9,100,2637,10888,1368
5000,10,1,2632,10845,1360
5000,10,2,2648,10933,1371
5000,10,3,2654,10937,1386
5000,10,4,2644,10909,1383
5000,10,5,2647,10880,1361
5000,10,6,2647,10846,1380
5000,10,7,2614,10911,1365
5000,10,8,2638,10864,1383
5000,10,9,2628,10882,1384
5000,10,10,2639,10919,1382
5000,10,11,2660,10854,1378
5000,10,12,2647,10883,1369
5000,10,13,2651,10875,1377
5000,10,14,2662,10878,1384
5000,10,15,2654,10913,1380
5000,10,16,2631,10892,1364
5000,10,17,2644,10892,1381
5000,10,18,2659,10896,1377
5000,10,19,2648,10891,1373
5000,10,20,2641,10914,1377
5000,10,21,2624,10890,1375
5000,10,22,2655,10878,1378
5000,10,23,2647,10909,1365
5000,10,24,2630,10901,1382
5000,10,25,2643,10919,1374
5000,10,26,2650,10850,1362
5000,10,27,2649,10902,1367
5000,10,28,2647,10903,1384
5000,10,29,2641,10876,1359
5000,10,30,2660,10917,1382
5000,10,31,2657,10907,1382
5000,10,32,2652,10931,1376
5000,10,33,2641,10934,1365
5000,10,34,2636,10931,1379
5000,10,35,2615,10894,1361
5000,10,36,2625,10881,1378
5000,10,37,2656,10900,1369
5000,10,38,2640,10910,1364
5000,10,39,2655,10881,1376
5000,10,40,2650,10891,1374
5000,10,41,2623,10860,1367
5000,10,42,2632,10883,1366
5000,10,43,2662,10879,1361
5000,10,44,2633,10838,1367
5000,10,45,2652,10863,1361
5000,10,46,2648,10852,1360
5000,10,47,2617,10925,1358
5000,10,48,2625,10895,1366
5000,10,49,2639,10847,1365
5000,10,50,2642,10902,1362
5000,10,51,2626,10924,1383
5000,10,52,2643,10929,1365
5000,10,53,2639,10855,1378
5000,10,54,2635,10865,1375
5000,10,55,2625,10858,1375
5000,10,56,2644,10890,1363
5000,10,57,2661,10879,1356
5000,10,58,2652,10866,1382
5000,10,59,2639,10831,1373
5000,10,60,2644,10857,1373
5000,10,61,2659,10916,1379
5000,10,62,2638,10871,1377
5000,10,63,2628,10853,1375
5000,10,64,2638,10898,1375
5000,10,65,2647,10884,1375
5000,10,66,2658,10916,1369
5000,10,67,2654,10875,1381
5000,10,68,2647,10918,1378
5000,10,69,2644,10890,1371
5000,10,70,2627,10880,1376
5000,10,71,2619,10885,1380
5000,10,72,2644,10891,1377
5000,10,73,2646,10890,1378
5000,10,74,2645,10887,1380
5000,10,75,2620,10873,1379
5000,10,76,2655,10864,1382
5000,10,77,2645,10885,1366
5000,10,78,2634,10894,1375
5000,10,79,2642,10874,1375
5000,10,80,2626,10897,1380
5000,10,81,2655,10889,1378
5000,10,82,2621,10905,1380
5000,10,83,2632,10862,1365
5000,10,84,2644,10882,1363
5000,10,85,2650,10907,1363
5000,10,86,2644,10887,1369
5000,10,87,2645,10909,1371
5000,10,88,2654,10913,1375
5000,10,89,2658,10902,1377
5000,10,90,2660,10924,1366
5000,10,91,2635,10913,1378
5000,10,92,2656,10909,1359
5000,10,93,2621,10881,1381
5000,10,94,2647,10890,1377
5000,10,95,2639,10852,1362
5000,10,96,2618,10821,1369
5000,10,97,2641,10897,1370
5000,10,98,2662,10886,1376
5000,10,99,2644,10891,1375
5000,10,100,2664,10857,1370
5000,11,1,2636,10853,1366
5000,11,2,2606,10912,1381
5000,11,3,2610,10864,1381
5000,11,4,2632,10915,1376
5000,11,5,2644,10867,1357
5000,11,6,2611,10856,1363
5000,11,7,2645,10822,1374
5000,11,8,2633,10848,1365
5000,11,9,2615,10853,1364
5000,11,10,2645,10893,1383
5000,11,11,2647,10834,1374
5000,11,12,2635,10886,1376
5000,11,13,2640,10912,1383
5000,11,14,2642,10875,1371
5000,11,15,2638,10847,1374
5000,11,16,2626,10908,1355
5000,11,17,2624,10865,1375
5000,11,18,2611,10824,1379
5000,11,19,2649,10798,1365
5000,11,20,2644,10888,1357
5000,11,21,2634,10874,1379
5000,11,22,2651,10905,1383
5000,11,23,2650,10906,1379
5000,11,24,2641,10874,1368
5000,11,25,2658,10930,1361
5000,11,26,2618,10888,1376
5000,11,27,2657,10856,1373
